date,imf_1,imf_2,imf_3,imf_4,imf_5,imf_6,Patv
1990/2/22 9:50,326.5639181,-150.8894342,-118.7880725,16.45677146,-3.843701687,-10.25049602,-0.3
1990/2/22 10:00,325.982672,-139.9561515,-128.334372,-14.06482628,27.66371879,14.22442927,-0.3
1990/2/22 10:10,325.4957675,-128.768246,-136.9994329,-16.61122976,-21.33970754,-13.35270756,-0.3
1990/2/22 10:20,325.0450612,-117.3936424,-144.7913443,15.65334081,-9.650480829,7.556692316,-0.3
1990/2/22 10:30,324.6889704,-105.7799779,-151.5972502,16.72404224,31.40942348,1.415053021,-0.3
1990/2/22 10:40,324.4627349,-93.89989239,-157.3376224,-17.51011799,-18.85812856,-10.71596408,-0.3
1990/2/22 10:50,324.2918751,-81.84084056,-162.0614263,-17.01860899,-15.96792501,16.7915593,-0.3
1990/2/22 11:00,324.2065873,-69.582404,-165.7107876,19.53087539,34.81852263,-17.09231862,-0.3
1990/2/22 11:10,324.270815,-57.06964784,-168.1983018,17.04545017,-15.3566936,10.92137367,-0.3
1990/2/22 11:20,324.4702655,-44.33083674,-169.5339327,-22.01894394,-23.00204823,-0.380598206,-0.3
1990/2/22 11:30,324.7705131,-31.41703054,-169.7610853,-17.08585269,37.51693462,-11.00162619,-0.3
1990/2/22 11:40,325.2216793,-18.29379373,-168.8426004,24.51371747,-10.20665566,18.95838344,79.24
1990/2/22 11:50,325.7914652,-5.014012146,-166.8422735,16.50111219,-30.67379136,-20.62256238,68.02
1990/2/22 12:00,326.4303181,8.349286289,-163.8540547,-27.2995572,39.03284909,14.92393409,180.74
1990/2/22 12:10,327.0948758,21.7290952,-159.9707741,-15.71554944,-3.309337102,-3.544325391,201.48
1990/2/22 12:20,327.7347927,35.05299084,-155.29192,30.12186968,-38.27257023,-9.673205407,195.82
1990/2/22 12:30,328.3838904,48.33845864,-149.8212366,14.87043232,38.79694903,20.20887925,219.23
1990/2/22 12:40,329.115702,61.6453312,-143.5189561,-32.88559842,4.713590894,-24.20220138,203.65
1990/2/22 12:50,329.8581476,74.88378541,-136.5040407,-13.99068418,-45.52394508,19.7223063,210.56
1990/2/22 13:00,330.6555644,88.08631853,-128.7669158,35.87826068,37.2587505,-7.708142466,111.18
1990/2/22 13:10,331.7159233,101.4542018,-120.1247566,12.89203793,13.63138281,-8.084892576,116.95
1990/2/22 13:20,333.0422718,114.9713459,-110.6354832,-39.67708006,-52.79001737,21.50276063,100.23
1990/2/22 13:30,334.5429543,128.5148298,-100.4867272,-12.15796988,34.24939168,-27.87405348,469.68
1990/2/22 13:40,335.9465962,141.7741626,-90.06809283,43.02946941,24.39121137,24.40009871,624.02
1990/2/22 13:50,337.2279385,154.6996316,-79.48601249,11.69300016,-58.10930754,-11.28619912,197.01
1990/2/22 14:00,338.6629064,167.5589463,-68.50404248,-45.76294135,27.85045019,-6.985375795,277.58
1990/2/22 14:10,340.2572684,180.3398437,-57.18102009,-11.49769098,34.47230417,23.29960688,500.71
1990/2/22 14:20,341.8897646,192.89551,-45.72240725,48.16172833,-60.60431832,-31.50913523,367.4
1990/2/22 14:30,343.6289643,205.2752127,-34.12796051,11.21771617,20.27467478,28.29617335,425.51
1990/2/22 14:40,345.5037114,217.4864115,-22.44207146,-50.98103456,43.63622663,-14.7305147,594.09
1990/2/22 14:50,347.3911485,229.3806045,-10.87084982,-10.93690108,-61.18269951,-4.572538691,164.31
1990/2/22 15:00,349.5320117,241.1809181,0.764411608,54.20536394,11.6573692,22.68918956,955.93
1990/2/22 15:10,351.4699627,252.3932438,11.89628687,9.208594788,51.24341003,-33.53342166,633.5
1990/2/22 15:20,353.4457663,263.248682,22.72839954,-56.17249447,-57.41704948,34.06537462,99.04
1990/2/22 15:30,355.8516278,274.1355916,33.63258658,-7.113578624,-0.358239347,-24.35064514,679.57
1990/2/22 15:40,358.2863156,284.6156708,44.10408023,56.2971614,56.41263932,6.176952208,849.83
1990/2/22 15:50,360.6509932,294.5604054,53.9612869,5.207724607,-48.40960009,15.63322381,763.87
1990/2/22 16:00,362.9926562,304.0018147,63.2095016,-55.77123112,-12.65275926,-33.93306363,340.9
1990/2/22 16:10,365.5914621,313.2158309,72.11748464,-3.047691731,57.8856696,42.26265389,760.88
1990/2/22 16:20,368.3873786,322.1268779,80.58685038,54.45220773,-38.64266479,-37.5347401,337.73
1990/2/22 16:30,371.5743266,330.9136882,88.77437524,0.749418856,-22.41561275,20.02589122,704.13
1990/2/22 16:40,374.962778,339.3547204,96.41109651,-54.17945671,56.31807145,4.7363998,466.1
1990/2/22 16:50,378.6820658,347.5489694,103.5517389,1.231423781,-27.23452484,-29.20806666,769.49
1990/2/22 17:00,382.4531595,355.1703435,109.8025713,52.8237904,-31.23823048,44.65645772,1018.56
1990/2/22 17:10,386.1232659,362.0235602,114.9121669,-3.007655508,53.77216412,-45.18628325,873.99
1990/2/22 17:20,389.7783636,368.166878,118.9119186,-50.82193532,-15.73126641,30.33777899,882.29
1990/2/22 17:30,393.3963658,373.5528297,121.7384663,4.576642657,-39.21032092,-4.752561024,832.42
1990/2/22 17:40,397.0578238,378.2434963,123.4558378,49.09288436,49.4758745,-22.95095437,791.23
1990/2/22 17:50,400.8886419,382.3473597,124.1826981,-6.015208212,-4.465548511,43.12594375,944.63
1990/2/22 18:00,404.7654793,385.713555,123.7691389,-48.01117108,-45.25477658,-49.0460688,659.58
1990/2/22 18:10,408.720281,388.3483907,122.2317359,7.274382734,44.01595115,38.47433,1173.81
1990/2/22 18:20,412.5445499,390.0130844,119.3422764,46.66536049,6.252199309,-14.83440628,915.36
1990/2/22 18:30,416.4222036,390.8775535,115.3139185,-7.672644352,-48.39037544,-13.58651265,636.08
1990/2/22 18:40,420.4839905,391.0558543,110.3069026,-45.69479424,35.35381449,36.78233242,1073.54
1990/2/22 18:50,424.49436,390.279687,104.0811214,7.124589635,16.27024695,-47.32251157,752.14
1990/2/22 19:00,428.5388805,388.6056521,96.7342849,45.11715225,-47.78648164,42.01140587,1460.84
1990/2/22 19:10,432.108353,385.4796308,87.73831163,-7.161770933,24.68003747,-23.07780125,1224.95
1990/2/22 19:20,435.2193474,380.8978929,77.16473268,-43.30700344,26.56305099,-1.734095881,1432.24
1990/2/22 19:30,437.7510762,374.7333525,64.99626758,8.099457204,-46.06010599,24.75705322,1115.84
1990/2/22 19:40,439.9398066,367.2401324,51.64568493,43.12145031,13.28595697,-37.92625487,1130.53
1990/2/22 19:50,441.8143943,358.4671596,37.33335037,-8.553510915,33.69318274,37.81903331,1294.45
1990/2/22 20:00,443.2686491,348.3303592,22.15644304,-42.62882196,-41.05218545,-25.00709671,886.17
1990/2/22 20:10,444.4672662,337.0327337,6.528082317,10.07968338,2.542600048,5.333860568,1071.01
1990/2/22 20:20,445.3677657,324.5707544,-9.343140681,42.43942709,37.32687177,14.19243934,1143
1990/2/22 20:30,445.9218002,310.942359,-25.23815705,-11.03971515,-33.47129665,-26.64052805,931.46
1990/2/22 20:40,446.2250152,296.3075348,-40.75381347,-41.21955098,-6.955309134,29.36439199,441.2
1990/2/22 20:50,446.7364161,281.2081242,-55.08787338,12.82511503,37.7356925,-22.55657699,535.02
1990/2/22 21:00,447.4672959,265.7222875,-67.94363279,39.04060489,-26.29506839,8.894396784,449.96
1990/2/22 21:10,448.4765779,249.9716612,-79.01003531,-14.87975875,-13.30781418,6.301523849,145.58
1990/2/22 21:20,449.9912572,234.2459796,-87.83489084,-37.16073806,36.33222038,-18.34560075,130.44
1990/2/22 21:30,452.0498712,218.6305763,-94.22571775,15.46429765,-19.82628044,22.70808314,80.81
1990/2/22 21:40,454.6830478,203.1879907,-98.06919648,34.05360677,-17.6724938,-19.45522083,258.72
1990/2/22 21:50,457.6818645,187.721433,-99.57557773,-17.22561829,33.81567565,9.713758099,388.58
1990/2/22 22:00,460.9246859,172.1175445,-98.910166,-31.52297928,-12.70047534,2.382287928,249.68
1990/2/22 22:10,464.4149192,156.3888671,-96.14158798,18.38909539,-20.99643918,-12.76364534,483.9
1990/2/22 22:20,467.9777366,140.3626182,-91.56289758,28.35827031,29.67496643,17.71548368,545.39
1990/2/22 22:30,471.5467962,123.9778561,-85.37571007,-19.26375248,-5.52358859,-15.93728905,696.45
1990/2/22 22:40,474.9436776,107.0661793,-77.90432154,-25.05814203,-22.74973908,8.892656007,259.29
1990/2/22 22:50,478.5335269,90.02616992,-68.89076668,20.8175914,24.96950289,0.836797467,250.7
1990/2/22 23:00,482.4533553,73.01845049,-58.35027821,21.03639675,-1.36730168,-10.3679155,336.55
1990/2/22 23:10,486.5753581,55.91820285,-46.63440277,-23.15583356,-22.50902219,15.76363137,402.58
1990/2/22 23:20,490.7552837,38.5738491,-34.15303347,-17.44851264,21.46273237,-15.39071273,644.09
1990/2/22 23:30,494.7548465,20.73335718,-21.43683578,24.80339136,1.805665975,9.481437074,832.41
1990/2/22 23:40,498.393014,2.206615983,-8.951931575,14.10905302,-21.26861208,0.146648542,908.53
1990/2/22 23:50,501.5476058,-17.12690112,2.922821343,-25.25541483,18.08665976,-9.303570455,870.79
1990/2/23 0:00,504.2003882,-37.27043097,13.95221876,-9.667424013,3.739437109,15.27723505,1047.07
1990/2/23 0:10,506.2166949,-58.33547105,23.81511209,26.18540552,-19.92292033,-15.23589953,979.5
1990/2/23 0:20,507.6270667,-80.24946861,32.4159721,6.663912326,15.76850028,10.26520224,872.94
1990/2/23 0:30,508.575921,-102.8096538,39.82871655,-25.42859786,4.38579158,-1.531060159,747.31
1990/2/23 0:40,509.1168417,-125.8997764,46.06169083,-3.026520109,-19.15213771,-7.435932969,846.99
1990/2/23 0:50,509.1425652,-149.5625317,50.98168765,24.90927976,14.50195528,14.00243041,862.8
1990/2/23 1:00,508.734831,-173.6340002,54.70358342,0.811604361,5.534820525,-14.95693672,408.81
1990/2/23 1:10,508.2464737,-197.6619135,57.66981135,-22.993773,-19.36897755,10.42443583,331.76
1990/2/23 1:20,507.7693111,-221.4631616,60.05084408,0.976417735,12.31606279,-2.455462968,294.26
1990/2/23 1:30,507.3628809,-244.8934158,61.97524532,20.70495573,7.564433804,-5.970945951,219.42
1990/2/23 1:40,507.0954489,-267.805023,63.57168413,-2.72056019,-19.18658624,11.5891714,207.27
1990/2/23 1:50,506.9171944,-290.1783688,64.8295106,-18.8021011,9.944530345,-12.8268482,281.85
1990/2/23 2:00,506.7403236,-312.0360257,65.69313966,3.986926743,9.832809426,9.527039839,204.61
1990/2/23 2:10,506.6405271,-333.2323538,66.28601254,17.0095715,-18.54372564,-3.081400998,160.01
1990/2/23 2:20,506.6393139,-353.6780391,66.67496263,-5.179771232,6.890241071,-4.210458576,85.43
1990/2/23 2:30,506.7939551,-373.2495087,66.96082531,-15.28951244,11.85824773,9.612732032,18.1
1990/2/23 2:40,507.1614011,-391.8277103,67.23463784,5.849527746,-17.54195888,-11.56569656,2.89
1990/2/23 2:50,507.7243827,-409.375582,67.49407456,13.02680153,3.827370577,9.220731829,-0.65
1990/2/23 3:00,508.5068935,-425.8193629,67.76684787,-6.625723366,13.70357922,-3.797280317,-0.31
1990/2/23 3:10,509.4717675,-441.1538384,68.00140017,-11.22742522,-16.2731383,-2.988352027,-0.3
1990/2/23 3:20,510.574013,-455.3862594,68.12783284,6.835274616,1.015617022,8.518000827,-0.3
1990/2/23 3:30,511.8368193,-468.4568963,68.14342582,9.279546966,15.16545747,-10.96142852,-0.3
1990/2/23 3:40,513.2476594,-480.3466036,68.00021515,-7.149937559,-14.94114624,9.24698868,-0.3
1990/2/23 3:50,514.7671572,-491.0678194,67.61508109,-7.641422791,-1.635036849,-4.211524627,-0.3
1990/2/23 4:00,516.3854361,-500.6053079,66.93455476,7.13493244,16.42349813,-2.325839705,-0.3
1990/2/23 4:10,518.1218604,-508.916478,65.93541748,5.904487449,-13.41823852,7.815213506,-0.3
1990/2/23 4:20,519.9490117,-516.0103561,64.54217345,-7.188485153,-4.409061505,-10.42497981,-0.3
1990/2/23 4:30,521.8416694,-521.8965505,62.68232242,-4.336435126,17.53151978,9.195892381,-0.3
1990/2/23 4:40,523.8265092,-526.5337466,60.34170061,7.015800409,-11.52908242,-4.698874349,-0.3
1990/2/23 4:50,525.8748114,-529.9405777,57.4491098,2.596057616,-7.385043139,-1.535039547,-0.3
1990/2/23 5:00,527.9831681,-532.1123733,53.96442982,-6.727445141,18.42398112,7.205989955,-0.3
1990/2/23 5:10,530.1653832,-533.0294437,49.87097324,-0.988376557,-9.297346279,-10.34098269,-0.3
1990/2/23 5:20,532.3886372,-532.7229427,45.10737481,6.08231342,-10.39891941,9.69757054,-0.3
1990/2/23 5:30,534.6693497,-531.1758515,39.67223103,-0.546350415,19.01126375,-5.48525699,-0.3
1990/2/23 5:40,537.0132026,-528.3850037,33.55960864,-5.372063309,-6.808477606,-0.898717807,-0.3
1990/2/23 5:50,539.3963271,-524.3808013,26.73852022,1.837149941,-13.31807258,7.058794244,-0.3
1990/2/23 6:00,541.8243684,-519.1658787,19.2182944,4.478583591,19.21566413,-10.72156782,-0.3
1990/2/23 6:10,544.3148661,-512.7334763,11.02943051,-3.088112756,-4.002647778,10.40216792,-0.3
1990/2/23 6:20,546.8557516,-505.1110322,2.177042476,-3.613291415,-16.19720042,-6.257789521,-0.3
1990/2/23 6:30,549.4278971,-496.3366278,-7.333783593,4.124614554,18.99606176,-0.27313269,-0.3
1990/2/23 6:40,552.0711621,-486.3914273,-17.42797647,2.593139699,-0.748925352,6.760799269,-0.3
1990/2/23 6:50,554.773158,-475.3164043,-28.08556549,-5.325317162,-19.15862805,-11.02292824,70.85
1990/2/23 7:00,557.38411,-463.3009261,-39.43498452,-1.836212167,18.19340136,11.298705,418.58
1990/2/23 7:10,559.6438281,-450.6478549,-51.70441275,6.541433902,3.611250354,-7.052701571,299.65
1990/2/23 7:20,561.6131307,-437.3220046,-64.73815696,2.086316045,-21.21257887,0.524257373,199.59
1990/2/23 7:30,563.3820737,-423.2513635,-78.31275698,-7.079830584,15.28318114,6.113303813,258.07
1990/2/23 7:40,564.9397703,-408.4658694,-92.29068449,-1.982150024,7.797893884,-10.23840896,222.82
1990/2/23 7:50,566.299635,-392.9688883,-106.4887072,8.068987576,-21.9108798,10.71699727,228.5
1990/2/23 8:00,567.468529,-376.767946,-120.7104629,2.177354831,11.72892765,-7.22524036,191.99
1990/2/23 8:10,568.5063502,-359.8131165,-134.6842995,-8.635184839,11.66795625,1.402307444,89.94
1990/2/23 8:20,569.5184517,-342.006557,-148.0789957,-1.97818135,-21.957245,4.696156187,51.09
1990/2/23 8:30,570.543322,-323.3207283,-160.6345688,9.186382331,7.545233905,-8.955246164,41.43
1990/2/23 8:40,571.6309852,-303.7189202,-172.0846552,1.675082524,15.32977741,9.91880527,20.04
1990/2/23 8:50,572.8282823,-283.1711693,-182.177563,-9.890674508,-21.11413168,-7.510961724,-1.12
1990/2/23 9:00,574.1191391,-261.7158376,-190.7437012,-1.571584263,3.007082619,2.532395547,-0.31
1990/2/23 9:10,575.5569277,-239.3227021,-197.5545127,10.5220879,18.60899457,3.142906573,-0.3
1990/2/23 9:20,577.1863811,-215.9740895,-202.4110129,1.1030347,-19.60524886,-7.796399795,-0.3
1990/2/23 9:30,578.9833512,-191.7274479,-205.2124289,-11.57559671,-1.779929168,9.592087541,-0.3
1990/2/23 9:40,580.9902131,-166.575019,-205.8104771,-0.731059897,21.46524231,-8.087158125,-0.3
1990/2/23 9:50,583.2555567,-140.5061232,-204.0766818,12.26921112,-17.3876745,3.532542294,-0.3
1990/2/23 10:00,585.8032064,-113.5402876,-199.9406773,-0.24094686,-6.803952281,2.093969034,-0.3
1990/2/23 10:10,588.6679617,-85.69078777,-193.3541636,-13.40773364,23.61164454,-7.124417482,-0.3
1990/2/23 10:20,591.9009691,-56.95969006,-184.2877541,0.779922221,-14.24850784,9.344842709,-0.3
1990/2/23 10:30,595.542134,-27.36749386,-172.764597,13.80126376,-11.92194905,-8.480800227,-0.3
1990/2/23 10:40,599.647462,3.073609892,-158.8349565,-2.177302162,24.83394753,4.324779746,-0.3
1990/2/23 10:50,604.2952936,34.36304198,-142.5773265,-15.05523821,-10.32088691,0.923200259,-0.3
1990/2/23 11:00,609.4845127,66.40214857,-124.2192427,2.382142196,-17.02641891,-6.283395203,229.28
1990/2/23 11:10,614.9737743,98.8257872,-104.3144528,14.67357733,25.05952349,8.956186924,921.83
1990/2/23 11:20,620.2030019,130.9320181,-83.79456008,-3.594322079,-4.563469457,-8.122003499,1043.77
1990/2/23 11:30,624.9804588,162.4072309,-63.17809731,-13.13467665,-20.20350479,5.142201665,991.28
1990/2/23 11:40,629.4125739,193.261654,-42.62059191,6.158231064,22.72065073,-0.469336737,964.74
1990/2/23 11:50,633.615771,223.5247245,-22.24176276,12.07481351,-0.098687804,-4.039212577,1118.31
1990/2/23 12:00,637.517473,253.034345,-2.352498901,-8.402172733,-22.38086752,7.140991825,1055.79
1990/2/23 12:10,641.1418416,281.729034,16.84912615,-10.25358848,20.44944744,-7.540362256,1355.39
1990/2/23 12:20,644.2859605,309.3166166,34.93781829,10.67141655,3.952249571,5.478305407,1521.99
1990/2/23 12:30,646.8334648,335.6025397,51.61483028,9.190464868,-23.04957808,-0.897171624,1451.1
1990/2/23 12:40,648.8453599,360.5879302,66.81938701,-11.41358381,17.54714499,-3.693554846,1534.71
1990/2/23 12:50,650.3244587,384.2261082,80.47383563,-7.014780805,6.898422474,7.163098531,1472.86
1990/2/23 13:00,651.3742074,406.5840557,92.64868205,13.06043863,-22.90725975,-7.483085125,1404.78
1990/2/23 13:10,652.0825868,427.7201631,103.4296458,5.436587804,14.26362095,4.894113602,1477.79
1990/2/23 13:20,652.4701327,447.6281722,112.853646,-14.04189145,9.395729116,-0.064516152,1407.09
1990/2/23 13:30,652.6047814,466.3547528,121.0287632,-3.167767456,-21.99332317,-4.709725211,1392.64
1990/2/23 13:40,652.5122558,483.9066536,128.0345455,15.15947933,10.90593501,7.68203257,1461.12
1990/2/23 13:50,652.2281035,500.3039673,133.9751198,1.149931859,11.46301581,-7.329318333,1357.57
1990/2/23 14:00,651.8351981,515.6175016,139.0141592,-15.75311835,-20.7285165,3.871005158,1391.73
1990/2/23 14:10,651.3050592,529.8042532,143.1992643,0.946612841,7.553728768,1.343992424,1429.17
1990/2/23 14:20,650.6473891,542.861752,146.6217666,16.34556962,13.35367376,-5.983754077,1453.24
1990/2/23 14:30,649.8791185,554.7972833,149.3845096,-2.914315385,-19.16994766,8.208519661,1415.19
1990/2/23 14:40,648.9996339,565.6018356,151.5720451,-16.62784354,4.281468682,-6.957994421,1474.88
1990/2/23 14:50,647.9907636,575.2515052,153.2525617,5.125427533,14.81933337,2.848327533,1366.6
1990/2/23 15:00,646.9769863,583.8712584,154.6451623,17.01939559,-17.2458554,2.611331279,1435.94
1990/2/23 15:10,645.9138943,591.4120492,155.7777383,-7.64212797,0.701924302,-7.395785386,1421.44
1990/2/23 15:20,644.7776068,597.8450973,156.6872619,-17.170822,16.22563561,9.619815882,1533.8
1990/2/23 15:30,643.4940556,603.0921251,157.3508302,10.27742187,-14.851195,-8.14942862,1531.51
1990/2/23 15:40,642.0472877,607.1394524,157.8080876,17.41269392,-2.48180883,3.618730866,1482.43
1990/2/23 15:50,640.516441,610.0767038,158.2016938,-12.53728079,16.77082365,2.615826099,1466.5
1990/2/23 16:00,638.9195087,611.9338447,158.6027608,-17.33573954,-12.56487894,-8.275224193,1400.5
1990/2/23 16:10,637.2855768,612.7544825,159.0845177,14.95665562,-5.059729224,11.2891245,1407.36
1990/2/23 16:20,635.6663052,612.6072489,159.7324753,17.08913241,16.79268151,-10.3572088,1377.92
1990/2/23 16:30,634.1134602,611.5613694,160.6160144,-17.46445998,-10.22841703,5.501206476,1251.96
1990/2/23 16:40,632.6830504,609.6880831,161.7848815,-16.82231377,-7.374122385,1.524076992,1362.8
1990/2/23 16:50,631.2839273,606.9042546,163.1052217,19.53414231,16.38336216,-8.509226231,1442.51
1990/2/23 17:00,629.8514273,603.1538444,164.4540092,16.26211341,-7.278027728,12.96035172,1479.43
1990/2/23 17:10,628.389583,598.4561335,165.7778443,-21.36809707,-9.192141394,-12.91539101,1128.23
1990/2/23 17:20,627.1179042,593.0531149,167.2417671,-15.30173282,15.04355165,8.027921308,1364.64
1990/2/23 17:30,625.9053916,586.8222412,168.6100729,22.359828,-5.282105706,-0.32757346,1378.38
1990/2/23 17:40,624.7051084,579.7245151,169.7166924,14.11269821,-9.181561504,-7.421014383,1363.27
1990/2/23 17:50,623.5086237,571.7616846,170.4290925,-23.2653013,13.51283159,12.45520829,1369.7
1990/2/23 18:00,622.3157472,562.9446015,170.6167966,-12.88738171,-4.084210454,-13.02776316,1262.33
1990/2/23 18:10,621.1558617,553.3128748,170.1706882,24.02409187,-8.932727284,8.880678466,1516.4
1990/2/23 18:20,619.8400048,542.6800606,168.7405533,11.25091688,12.12946342,-1.650244972,1517.65
1990/2/23 18:30,618.3282235,531.0160518,166.1439481,-24.24114383,-2.465553541,-5.598726861,1415.02
1990/2/23 18:40,616.6351732,518.3518498,162.27298,-9.176901196,-8.984028129,10.46657993,1529.18
1990/2/23 18:50,614.6719014,504.6160562,156.925448,24.53488028,10.55894344,-11.14351912,1513.84
1990/2/23 19:00,612.4359014,489.8317081,150.0146061,7.70733521,-0.791151667,8.085837957,1528.79
1990/2/23 19:10,609.9112656,474.0155184,141.4692108,-24.14665797,-8.914299181,-2.303641571,1293.64
1990/2/23 19:20,607.2445014,457.356967,131.4187922,-5.592716949,9.029917394,-3.586552254,1244.85
1990/2/23 19:30,604.492666,439.9538319,119.9103815,23.67092367,-0.168829504,7.391589783,1371.65
1990/2/23 19:40,601.5338215,421.7173079,106.8062832,3.378800703,-8.344596421,-7.933501828,1373.95
1990/2/23 19:50,598.2670339,402.5820644,92.0112904,-22.66030945,8.570440773,5.815130967,1385.85
1990/2/23 20:00,594.6527737,382.5530907,75.53121177,-0.590409328,0.119752163,-1.758375218,1296.29
1990/2/23 20:10,590.7391895,361.7341887,57.50554949,22.22603779,-8.182894118,-1.989427531,1201.87
1990/2/23 20:20,586.6278679,340.2912432,38.16648518,-1.426104255,8.11957266,4.375776576,984.61
1990/2/23 20:30,582.4558749,318.4279342,17.80337624,-21.29296951,-0.015288703,-4.688453396,1060.83
1990/2/23 20:40,578.1152765,296.0944232,-3.546482361,3.108228871,-8.298049943,3.146884389,999.9
1990/2/23 20:50,573.5822451,273.3279341,-25.74048038,20.54258494,8.872872471,-0.398276396,1141
1990/2/23 21:00,568.7655043,250.1033539,-48.67722262,-4.241156844,-0.156249058,-1.869088893,749.51
1990/2/23 21:10,563.9366925,226.7763776,-71.83570505,-18.70753374,-8.719305557,3.155486803,566.5
1990/2/23 21:20,559.2373262,203.5690665,-94.82580414,5.054815447,8.419551975,-3.400920588,624.01
1990/2/23 21:30,554.6272933,180.5110833,-117.4615768,16.29364422,0.226208307,2.451205544,464.96
1990/2/23 21:40,550.1942325,157.7586377,-139.4301923,-5.71264812,-8.451744108,-0.841805156,453.31
1990/2/23 21:50,545.8907589,135.3242332,-160.5755878,-14.38250972,7.616872743,-1.185432875,424.1
1990/2/23 22:00,541.692982,113.2405043,-180.7281148,5.869534324,0.885470303,2.864558694,388.48
1990/2/23 22:10,537.6113754,91.57326405,-199.6894496,12.36627195,-8.215302071,-3.738680274,340.66
1990/2/23 22:20,533.6215878,70.34992432,-217.309159,-6.050731598,6.748198601,3.284526381,413.57
1990/2/23 22:30,529.6400092,49.53691508,-233.5055091,-10.52982389,1.574569845,-1.589862752,220.87
1990/2/23 22:40,525.7901185,29.31591149,-247.9754969,6.333396188,-7.664692666,-0.662982835,82.54
1990/2/23 22:50,522.2023305,9.874737496,-260.4198363,8.543324313,5.245395293,2.381854588,18.87
1990/2/23 23:00,518.926163,-8.688901784,-270.6546774,-7.029387898,1.799956908,-3.433747002,-0.33
1990/2/23 23:10,515.929349,-26.36983824,-278.6180471,-7.258092632,-6.611292711,3.074041743,-0.3
1990/2/23 23:20,513.1768321,-43.1725792,-284.28175,7.015757258,4.401919921,-1.783770351,-0.3
1990/2/23 23:30,510.6583537,-59.08125902,-287.6176746,5.574165995,1.648342411,-0.215469859,-0.3
1990/2/23 23:40,508.3458956,-74.10301338,-288.6422893,-7.261860449,-5.777105323,1.90769926,-0.3
1990/2/23 23:50,506.2015021,-88.25915852,-287.4058895,-4.257881154,4.012789898,-2.905864559,-0.3
1990/2/24 0:00,504.2145515,-101.5458016,-283.9493487,7.119811658,1.335110362,2.7442489,-0.3
1990/2/24 0:10,502.3836181,-113.9523915,-278.3226434,2.73214299,-5.24571879,-1.72564438,-0.3
1990/2/24 0:20,500.6861877,-125.493041,-270.6170248,-7.089674486,3.916137625,0.094868662,-0.3
1990/2/24 0:30,499.115137,-136.1686074,-260.9240091,-1.420326337,1.033919634,1.424752073,-0.3
1990/2/24 0:40,497.671092,-145.9743458,-249.3420774,6.729635446,-5.002625489,-2.440812483,-0.3
1990/2/24 0:50,496.3547265,-154.9080469,-235.9844914,-0.041496386,4.046906604,2.488409793,-0.3
1990/2/24 1:00,495.1738294,-162.9631917,-220.97174,-6.418989092,0.745553626,-1.745706915,-0.3
1990/2/24 1:10,494.1208156,-170.1525486,-204.4556566,1.201165519,-5.054796595,0.34377354,31.15
1990/2/24 1:20,493.1704997,-176.5105073,-186.6205263,5.724850033,4.419737769,1.050566873,90.33
1990/2/24 1:30,492.2931965,-182.0786452,-167.6649733,-2.446734298,0.664980427,-2.021898009,68.72
1990/2/24 1:40,491.4934603,-186.8655386,-147.7578769,-4.977696697,-5.394472144,2.179631675,138.53
1990/2/24 1:50,490.7135553,-190.9457408,-127.1393405,3.422593805,4.749709875,-1.614798801,208.77
1990/2/24 2:00,489.9151635,-194.3737677,-106.0262542,4.17178656,1.036465459,0.675925483,161.07
1990/2/24 2:10,489.1613378,-197.0985022,-84.51959766,-4.071471411,-5.960793759,0.373904357,111.94
1990/2/24 2:20,488.5025149,-199.0828342,-62.73181754,-3.359488811,4.586316167,-1.346234964,178.88
1990/2/24 2:30,487.9120971,-200.3717466,-40.85971102,4.370073031,1.617595941,1.831076075,196.05
1990/2/24 2:40,487.3948078,-200.9800693,-19.0651706,2.43571231,-6.231844173,-1.731828653,179.06
1990/2/24 2:50,486.9866094,-200.8919835,2.527221141,-4.630516842,4.27701962,1.022222377,142.59
1990/2/24 3:00,486.7400757,-200.0782587,23.8096849,-1.706014801,2.057041307,-0.156493604,222.3
1990/2/24 3:10,486.6040735,-198.6218275,44.55853752,4.339916553,-6.619612593,-0.863227404,311.95
1990/2/24 3:20,486.4825337,-196.6561296,64.50179767,0.703982914,4.316537375,1.629494033,477.2
1990/2/24 3:30,486.2552394,-194.3382377,83.35747028,-3.898603344,2.904385204,-1.758700038,395.5
1990/2/24 3:40,486.0104007,-191.6056231,101.094582,0.814870157,-6.954016475,1.541174634,261.03
1990/2/24 3:50,485.9099919,-188.3176908,117.7811898,3.487051257,3.402116103,-1.142351702,237.96
1990/2/24 4:00,486.0315387,-184.4257358,133.3955859,-2.710361279,3.428308989,0.270928953,212.68
1990/2/24 4:10,486.387585,-179.9584335,147.8327843,-3.554792767,-6.898711147,0.457651735,456.22
1990/2/24 4:20,486.7271561,-175.2257445,160.6936058,3.696342682,2.688103009,-1.332564672,781.98
1990/2/24 4:30,486.7405286,-170.5981432,171.5328991,3.481033997,4.972387984,2.511343672,808.35
1990/2/24 4:40,486.4204936,-166.1225001,180.2815294,-3.465554302,-6.271253885,-2.715253749,555.91
1990/2/24 4:50,485.9987325,-161.5878004,187.1778329,-2.311154768,0.565453821,2.073376372,519.96
1990/2/24 5:00,485.5740272,-156.916673,192.3440106,3.213116435,5.168590233,-0.717491163,478.94
